"unique_moving_id","study_id","location_id","moving_time_start","moving_time_end","moving_day_of_week","moving_time_of_day","moving_count_surveyor","moving_conditions","moving_microclimate","moving_temperature","moving_row_id","moving_row_total","moving_male","moving_male_mobility_assist","moving_female","moving_female_mobility_assist","moving_other_unsure","moving_other_unsure_mobility_assist","moving_total_mobility_assist","moving_groupsize_1","moving_groupsize_2","moving_groupsize_3","moving_groupsize_4","moving_groupsize_5","moving_groupsize_6","moving_groupsize_7","moving_groupsize_8","moving_groupsize_9","moving_groupsize_10+","moving_0-4","moving_5-14","moving_15-24","moving_25-44","moving_45-64","moving_65+","moving_25_64","moving_pedestrian","moving_micromobility","moving_bicycling","moving_motorized","moving_supported","moving_notes"
"1502","2018_Seattle_Citywide","WAL2","2018 Aug 18 01:04:00 PM","2018 Aug 18 01:14:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","70","2","31","15",,"16",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"221","2018_Seattle_Citywide","PIK4","2018 Aug 18 01:01:00 PM","2018 Aug 18 01:11:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","72","1","43",,,,,,,,"28","6","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1501","2018_Seattle_Citywide","WAL2","2018 Aug 18 12:53:00 PM","2018 Aug 18 01:03:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","70","1","32",,,,,,,,"7","6","3","1","0","0","0","0","0","0",,,,,,,,,,,,,
"1358","2018_Seattle_Citywide","UNI1","2018 Aug 18 12:34:00 PM","2018 Aug 18 12:44:00 PM","Weekend","Midday","UD4H",,"Light Clouds","70","2","97","58",,"39",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"1357","2018_Seattle_Citywide","UNI1","2018 Aug 18 12:23:00 PM","2018 Aug 18 12:33:00 PM","Weekend","Midday","UD4H",,"Light Clouds","70","1","81",,,,,,,,"26","17","7","0","0","0","0","0","0","0",,,,,,,,,,,,,
"766","2018_Seattle_Citywide","WAL1","2018 Aug 18 12:22:00 PM","2018 Aug 18 12:32:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","70","2","27","12",,"15",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"126","2018_Seattle_Citywide","PIK3","2018 Aug 18 12:14:00 PM","2018 Aug 18 12:24:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","70","2","54","35",,"19",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"478","2018_Seattle_Citywide","ALK2","2018 Aug 18 12:12:00 PM","2018 Aug 18 12:22:00 PM","Weekend","Midday","UD4H",,"Light Clouds","67","2","61","25",,"34",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,,
"765","2018_Seattle_Citywide","WAL1","2018 Aug 18 12:12:00 PM","2018 Aug 18 12:22:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","70","1","18",,,,,,,,"7","4","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"125","2018_Seattle_Citywide","PIK3","2018 Aug 18 12:03:00 PM","2018 Aug 18 12:13:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","70","1","49",,,,,,,,"28","6","3","0","0","0","0","0","0","0",,,,,,,,,,,,,
"477","2018_Seattle_Citywide","ALK2","2018 Aug 18 12:02:00 PM","2018 Aug 18 12:12:00 PM","Weekend","Midday","UD4H",,"Light Clouds","67","1","40",,,,,,,,"7","9","2","1","1","0","0","0","0","0",,,,,,,,,,,,,
"1582","2018_Seattle_Citywide","ALK1","2018 Aug 18 11:28:00 AM","2018 Aug 18 11:38:00 AM","Weekend","Midday","UD4H",,"Light Clouds","65","2","36","14",,"22",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1581","2018_Seattle_Citywide","ALK1","2018 Aug 18 11:16:00 AM","2018 Aug 18 11:26:00 AM","Weekend","Midday","UD4H",,"Light Clouds","65","1","35",,,,,,,,"7","6","4","1","0","0","0","0","0","0",,,,,,,,,,,,,
"654","2018_Seattle_Citywide","MAM2","2018 Aug 17 05:27:00 PM","2018 Aug 17 05:37:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","74","2","12","8",,"4",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"653","2018_Seattle_Citywide","MAM2","2018 Aug 17 05:17:00 PM","2018 Aug 17 05:27:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","74","1","17",,,,,,,,"8","3","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1612","2018_Seattle_Citywide","WES4","2018 Aug 17 05:10:00 PM","2018 Aug 17 05:20:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","75","2","67","33",,"34",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"300","2018_Seattle_Citywide","UNI2","2018 Aug 17 05:08:00 PM","2018 Aug 17 05:18:00 PM","Weekday","Evening","UD4H",,"Light Clouds","73","2","65","33",,"32",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1611","2018_Seattle_Citywide","WES4","2018 Aug 17 05:00:00 PM","2018 Aug 17 05:10:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","75","1","44",,,,,,,,"23","9","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"299","2018_Seattle_Citywide","UNI2","2018 Aug 17 04:58:00 PM","2018 Aug 17 05:08:00 PM","Weekday","Evening","UD4H",,"Light Clouds","73","1","67",,,,,,,,"45","8","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"252","2018_Seattle_Citywide","UNI4","2018 Aug 17 04:55:00 PM","2018 Aug 17 05:05:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","2","55","27",,"27",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,
"251","2018_Seattle_Citywide","UNI4","2018 Aug 17 04:45:00 PM","2018 Aug 17 04:55:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","1","48",,,,,,,,"25","6","2","0","1","0","0","0","0","0",,,,,,,,,,,,,
"204","2018_Seattle_Citywide","MAM1","2018 Aug 17 04:18:00 PM","2018 Aug 17 04:28:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","2","7","2",,"5",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1356","2018_Seattle_Citywide","UNI1","2018 Aug 17 04:17:00 PM","2018 Aug 17 04:27:00 PM","Weekday","Evening","UD4H",,"Light Clouds","73","2","38","27",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"444","2018_Seattle_Citywide","WES3","2018 Aug 17 04:13:00 PM","2018 Aug 17 04:23:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","73","2","34","16",,"18",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"845","2018_Seattle_Citywide","UNI3","2018 Aug 17 04:10:00 PM","2018 Aug 17 04:20:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","65","2","20","13",,"7",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"203","2018_Seattle_Citywide","MAM1","2018 Aug 17 04:08:00 PM","2018 Aug 17 04:18:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","1","12",,,,,,,,"6","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"1355","2018_Seattle_Citywide","UNI1","2018 Aug 17 04:06:00 PM","2018 Aug 17 04:16:00 PM","Weekday","Evening","UD4H",,"Light Clouds","73","1","59",,,,,,,,"22","9","1","4","0","0","0","0","0","0",,,,,,,,,,,,,
"443","2018_Seattle_Citywide","WES3","2018 Aug 17 04:03:00 PM","2018 Aug 17 04:13:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","73","1","39",,,,,,,,"17","9","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"844","2018_Seattle_Citywide","UNI3","2018 Aug 17 04:00:00 PM","2018 Aug 17 04:10:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","65","1","37",,,,,,,,"17","6","0","2","0","0","0","0","0","0",,,,,,,,,,,,,
"652","2018_Seattle_Citywide","MAM2","2018 Aug 17 01:30:00 PM","2018 Aug 17 01:40:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Sun-Exposed","65","2","15","8",,"7",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"651","2018_Seattle_Citywide","MAM2","2018 Aug 17 01:19:00 PM","2018 Aug 17 01:29:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Sun-Exposed","65","1","17",,,,,,,,"11","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"298","2018_Seattle_Citywide","UNI2","2018 Aug 17 01:11:00 PM","2018 Aug 17 01:21:00 PM","Weekday","Midday","UD4H",,"Light Clouds","62","2","126","75",,"51",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1610","2018_Seattle_Citywide","WES4","2018 Aug 17 01:11:00 PM","2018 Aug 17 01:21:00 PM","Weekday","Midday","UD4H",,"Light Clouds","67","2","35","16",,"19",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1609","2018_Seattle_Citywide","WES4","2018 Aug 17 01:00:00 PM","2018 Aug 17 01:10:00 PM","Weekday","Midday","UD4H",,"Light Clouds","67","1","72",,,,,,,,"33","11","1","1","2","0","0","0","0","0",,,,,,,,,,,,,
"297","2018_Seattle_Citywide","UNI2","2018 Aug 17 01:00:00 PM","2018 Aug 17 01:10:00 PM","Weekday","Midday","UD4H",,"Light Clouds","62","1","112",,,,,,,,"67","21","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"250","2018_Seattle_Citywide","UNI4","2018 Aug 17 12:57:00 PM","2018 Aug 17 01:07:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","60","2","74","44",,"30",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"249","2018_Seattle_Citywide","UNI4","2018 Aug 17 12:47:00 PM","2018 Aug 17 12:57:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","60","1","87",,,,,,,,"32","16","2","3","1","0","0","0","0","0",,,,,,,,,,,,,
"1354","2018_Seattle_Citywide","UNI1","2018 Aug 17 12:25:00 PM","2018 Aug 17 12:35:00 PM","Weekday","Midday","UD4H",,"Light Clouds","62","2","125","81",,"44",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"202","2018_Seattle_Citywide","MAM1","2018 Aug 17 12:19:00 PM","2018 Aug 17 12:29:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","63","2","3","2",,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"442","2018_Seattle_Citywide","WES3","2018 Aug 17 12:15:00 PM","2018 Aug 17 12:25:00 PM","Weekday","Midday","UD4H",,"Light Clouds","66","2","32","11",,"21",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1353","2018_Seattle_Citywide","UNI1","2018 Aug 17 12:14:00 PM","2018 Aug 17 12:24:00 PM","Weekday","Midday","UD4H",,"Light Clouds","62","1","117",,,,,,,,"50","20","6","1","1","0","0","0","0","0",,,,,,,,,,,,,
"843","2018_Seattle_Citywide","UNI3","2018 Aug 17 12:11:00 PM","2018 Aug 17 12:21:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Sun-Shaded","57","2","25","12",,"12",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"201","2018_Seattle_Citywide","MAM1","2018 Aug 17 12:06:00 PM","2018 Aug 17 12:16:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","63","1","2",,,,,,,,"2","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"441","2018_Seattle_Citywide","WES3","2018 Aug 17 12:04:00 PM","2018 Aug 17 12:14:00 PM","Weekday","Midday","UD4H",,"Light Clouds","66","1","50",,,,,,,,"19","0","9","1","0","0","0","0","0","0",,,,,,,,,,,,,
"842","2018_Seattle_Citywide","UNI3","2018 Aug 17 12:01:00 PM","2018 Aug 17 12:11:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Sun-Shaded","57","1","25",,,,,,,,"12","3","1","1","0","0","0","0","0","0",,,,,,,,,,,,,
"296","2018_Seattle_Citywide","UNI2","2018 Aug 17 09:35:00 AM","2018 Aug 17 09:45:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","59","2","8","5",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"650","2018_Seattle_Citywide","MAM2","2018 Aug 17 09:30:00 AM","2018 Aug 17 09:40:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","59","2","20","9",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"295","2018_Seattle_Citywide","UNI2","2018 Aug 17 09:24:00 AM","2018 Aug 17 09:34:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","59","1","14",,,,,,,,"10","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"649","2018_Seattle_Citywide","MAM2","2018 Aug 17 09:20:00 AM","2018 Aug 17 09:30:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","59","1","17",,,,,,,,"13","0","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"1608","2018_Seattle_Citywide","WES4","2018 Aug 17 09:12:00 AM","2018 Aug 17 09:22:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","59","2","17","10",,"7",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"248","2018_Seattle_Citywide","UNI4","2018 Aug 17 09:04:00 AM","2018 Aug 17 09:14:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","60","2","23","10",,"12",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1607","2018_Seattle_Citywide","WES4","2018 Aug 17 09:01:00 AM","2018 Aug 17 09:11:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","59","1","21",,,,,,,,"9","3","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"247","2018_Seattle_Citywide","UNI4","2018 Aug 17 08:54:00 AM","2018 Aug 17 09:04:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","60","1","28",,,,,,,,"18","3","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"1352","2018_Seattle_Citywide","UNI1","2018 Aug 17 08:50:00 AM","2018 Aug 17 09:00:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","56","2","27","15",,"12",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1351","2018_Seattle_Citywide","UNI1","2018 Aug 17 08:39:00 AM","2018 Aug 17 08:49:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","56","1","15",,,,,,,,"11","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"440","2018_Seattle_Citywide","WES3","2018 Aug 17 08:24:00 AM","2018 Aug 17 08:34:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","55","2","8","5",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"841","2018_Seattle_Citywide","UNI3","2018 Aug 17 08:20:00 AM","2018 Aug 17 08:30:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","55","2","18","9",,"9",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"200","2018_Seattle_Citywide","MAM1","2018 Aug 17 08:20:00 AM","2018 Aug 17 08:30:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","58","2","3","0",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"439","2018_Seattle_Citywide","WES3","2018 Aug 17 08:14:00 AM","2018 Aug 17 08:24:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","55","1","8",,,,,,,,"6","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"840","2018_Seattle_Citywide","UNI3","2018 Aug 17 08:10:00 AM","2018 Aug 17 08:20:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","55","1","18",,,,,,,,"16","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"199","2018_Seattle_Citywide","MAM1","2018 Aug 17 08:09:00 AM","2018 Aug 17 08:19:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","58","1","3",,,,,,,,"0","0","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"648","2018_Seattle_Citywide","MAM2","2018 Aug 16 05:32:00 PM","2018 Aug 16 05:42:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Light Clouds","74","2","17","6",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"647","2018_Seattle_Citywide","MAM2","2018 Aug 16 05:22:00 PM","2018 Aug 16 05:32:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Light Clouds","74","1","19",,,,,,,,"14","1","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"246","2018_Seattle_Citywide","UNI4","2018 Aug 16 05:13:00 PM","2018 Aug 16 05:23:00 PM","Weekday","Evening","UD4H",,"Sun-Exposed","73","2","68","38",,"27",,"3",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1606","2018_Seattle_Citywide","WES4","2018 Aug 16 05:13:00 PM","2018 Aug 16 05:23:00 PM","Weekday","Evening","UD4H",,"Light Clouds","80","2","70","31",,"39",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"245","2018_Seattle_Citywide","UNI4","2018 Aug 16 05:03:00 PM","2018 Aug 16 05:13:00 PM","Weekday","Evening","UD4H",,"Sun-Exposed","73","1","58",,,,,,,,"33","6","3","1","0","0","0","0","0","0",,,,,,,,,,,,,
"1605","2018_Seattle_Citywide","WES4","2018 Aug 16 05:03:00 PM","2018 Aug 16 05:13:00 PM","Weekday","Evening","UD4H",,"Light Clouds","80","1","40",,,,,,,,"15","11","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"294","2018_Seattle_Citywide","UNI2","2018 Aug 16 04:56:00 PM","2018 Aug 16 05:06:00 PM","Weekday","Evening","UD4H",,"Light Clouds","70","2","81","45",,"36",,"0",,"3",,,,,,,,,,,,,,,,,,,,,,,
"293","2018_Seattle_Citywide","UNI2","2018 Aug 16 04:46:00 PM","2018 Aug 16 04:56:00 PM","Weekday","Evening","UD4H",,"Light Clouds","70","1","75",,,,,,,,"30","13","3","1","0","1","0","0","0","0",,,,,,,,,,,,,
"839","2018_Seattle_Citywide","UNI3","2018 Aug 16 04:30:00 PM","2018 Aug 16 04:40:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","71","2","15","7",,"8",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"838","2018_Seattle_Citywide","UNI3","2018 Aug 16 04:20:00 PM","2018 Aug 16 04:30:00 PM","Weekday","Evening","UD4H","event:roadwork_construction","Sun-Shaded","71","1","25",,,,,,,,"21","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"438","2018_Seattle_Citywide","WES3","2018 Aug 16 04:14:00 PM","2018 Aug 16 04:24:00 PM","Weekday","Evening","UD4H",,"Light Clouds","75","2","32","12",,"20",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"198","2018_Seattle_Citywide","MAM1","2018 Aug 16 04:13:00 PM","2018 Aug 16 04:23:00 PM","Weekday","Evening","UD4H",,"Light Clouds","74","2","8","6",,"2",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1350","2018_Seattle_Citywide","UNI1","2018 Aug 16 04:11:00 PM","2018 Aug 16 04:21:00 PM","Weekday","Evening","UD4H",,"Light Clouds","75","2","86","44",,"42",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"437","2018_Seattle_Citywide","WES3","2018 Aug 16 04:03:00 PM","2018 Aug 16 04:13:00 PM","Weekday","Evening","UD4H",,"Light Clouds","75","1","27",,,,,,,,"19","4","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"197","2018_Seattle_Citywide","MAM1","2018 Aug 16 04:02:00 PM","2018 Aug 16 04:12:00 PM","Weekday","Evening","UD4H",,"Light Clouds","74","1","5",,,,,,,,"3","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1349","2018_Seattle_Citywide","UNI1","2018 Aug 16 04:00:00 PM","2018 Aug 16 04:10:00 PM","Weekday","Evening","UD4H",,"Light Clouds","75","1","72",,,,,,,,"39","10","3","1","0","0","0","0","0","0",,,,,,,,,,,,,
"645","2018_Seattle_Citywide","MAM2","2018 Aug 16 01:23:00 PM","2018 Aug 16 01:33:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Heavy Clouds","67","2","18","8",,"10",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1604","2018_Seattle_Citywide","WES4","2018 Aug 16 01:17:00 PM","2018 Aug 16 01:27:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","69","2","31","18",,"13",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"644","2018_Seattle_Citywide","MAM2","2018 Aug 16 01:13:00 PM","2018 Aug 16 01:23:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Heavy Clouds","67","1","18",,,,,,,,"10","2","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"292","2018_Seattle_Citywide","UNI2","2018 Aug 16 01:08:00 PM","2018 Aug 16 01:18:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","69","2","118","81",,"37",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"1603","2018_Seattle_Citywide","WES4","2018 Aug 16 01:06:00 PM","2018 Aug 16 01:16:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","69","1","31",,,,,,,,"15","6","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"244","2018_Seattle_Citywide","UNI4","2018 Aug 16 01:00:00 PM","2018 Aug 16 01:10:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","63","2","85","60",,"25",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"291","2018_Seattle_Citywide","UNI2","2018 Aug 16 12:57:00 PM","2018 Aug 16 01:07:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","69","1","135",,,,,,,,"61","25","8","0","0","0","0","0","0","0",,,,,,,,,,,,,
"243","2018_Seattle_Citywide","UNI4","2018 Aug 16 12:50:00 PM","2018 Aug 16 01:00:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","63","1","86",,,,,,,,"37","11","4","0","0","1","0","0","1","0",,,,,,,,,,,,,
"196","2018_Seattle_Citywide","MAM1","2018 Aug 16 12:24:00 PM","2018 Aug 16 12:34:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","67","2","6","0",,"4",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,,
"436","2018_Seattle_Citywide","WES3","2018 Aug 16 12:22:00 PM","2018 Aug 16 12:32:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","63","2","30","14",,"16",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1348","2018_Seattle_Citywide","UNI1","2018 Aug 16 12:20:00 PM","2018 Aug 16 12:30:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","67","2","134","72",,"62",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"195","2018_Seattle_Citywide","MAM1","2018 Aug 16 12:14:00 PM","2018 Aug 16 12:24:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","67","1","5",,,,,,,,"5","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"837","2018_Seattle_Citywide","UNI3","2018 Aug 16 12:13:00 PM","2018 Aug 16 12:23:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Heavy Clouds","62","2","20","7",,"13",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"435","2018_Seattle_Citywide","WES3","2018 Aug 16 12:12:00 PM","2018 Aug 16 12:22:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","63","1","46",,,,,,,,"16","9","1","0","0","0","0","0","1","0",,,,,,,,,,,,,
"1347","2018_Seattle_Citywide","UNI1","2018 Aug 16 12:10:00 PM","2018 Aug 16 12:20:00 PM","Weekday","Midday","UD4H",,"Heavy Clouds","67","1","131",,,,,,,,"62","23","1","0","2","0","0","0","0","1",,,,,,,,,,,,,
"836","2018_Seattle_Citywide","UNI3","2018 Aug 16 12:03:00 PM","2018 Aug 16 12:13:00 PM","Weekday","Midday","UD4H","event:roadwork_construction","Heavy Clouds","62","1","25",,,,,,,,"19","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"643","2018_Seattle_Citywide","MAM2","2018 Aug 16 09:54:00 AM","2018 Aug 16 10:04:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","61","2","8","5",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"642","2018_Seattle_Citywide","MAM2","2018 Aug 16 09:44:00 AM","2018 Aug 16 09:54:00 AM","Weekday","Morning","UD4H","event:roadwork_construction","Heavy Clouds","61","1","3",,,,,,,,"3","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1602","2018_Seattle_Citywide","WES4","2018 Aug 16 09:35:00 AM","2018 Aug 16 09:45:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","65","2","15","6",,"9",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"290","2018_Seattle_Citywide","UNI2","2018 Aug 16 09:30:00 AM","2018 Aug 16 09:40:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","65","2","52","25",,"26",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,
"1601","2018_Seattle_Citywide","WES4","2018 Aug 16 09:25:00 AM","2018 Aug 16 09:35:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","65","1","11",,,,,,,,"11","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"289","2018_Seattle_Citywide","UNI2","2018 Aug 16 09:20:00 AM","2018 Aug 16 09:30:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","65","1","25",,,,,,,,"19","0","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"242","2018_Seattle_Citywide","UNI4","2018 Aug 16 09:02:00 AM","2018 Aug 16 09:12:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","60","2","33","21",,"10",,"2",,"0",,,,,,,,,,,,,,,,,,,,,,,
"241","2018_Seattle_Citywide","UNI4","2018 Aug 16 08:52:00 AM","2018 Aug 16 09:02:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","60","1","46",,,,,,,,"34","6","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1346","2018_Seattle_Citywide","UNI1","2018 Aug 16 08:40:00 AM","2018 Aug 16 08:50:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","57","2","22","10",,"12",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"434","2018_Seattle_Citywide","WES3","2018 Aug 16 08:38:00 AM","2018 Aug 16 08:48:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","63","2","10","6",,"4",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1345","2018_Seattle_Citywide","UNI1","2018 Aug 16 08:30:00 AM","2018 Aug 16 08:40:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","57","1","32",,,,,,,,"16","8","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"194","2018_Seattle_Citywide","MAM1","2018 Aug 16 08:30:00 AM","2018 Aug 16 08:40:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","61","2","7","2",,"4",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"433","2018_Seattle_Citywide","WES3","2018 Aug 16 08:22:00 AM","2018 Aug 16 08:32:00 AM","Weekday","Morning","UD4H",,"Heavy Clouds","63","1","5",,,,,,,,"5","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
